notes,has_complication,ssn,hospital
normal risk,False,276-18-9623,AR
normal risk,False,276-45-9896,AK
high risk,True,276-47-2024,AL
high risk,True,276-52-7961,AK
high risk,False,276-60-9181,AR
normal risk,True,276-76-3657,AR
normal risk,False,276-79-5987,AK
normal risk,False,276-80-7846,AK
normal risk,False,277-14-9492,AR
high risk,True,277-34-4161,AL
normal risk,True,277-35-3941,AR
normal risk,False,277-48-7576,AR
normal risk,False,277-80-4360,AR
normal risk,False,277-87-9167,AR
normal risk,False,277-90-1669,AL
normal risk,False,277-93-2002,AL
normal risk,False,278-01-8656,AL
normal risk,False,278-14-9884,AL
normal risk,False,278-20-2421,AR
normal risk,False,278-32-7687,AR
normal risk,False,278-35-4790,AR
normal risk,False,278-37-6092,AR
normal risk,False,278-85-3127,AK
normal risk,True,278-89-6977,AR
normal risk,False,278-99-4162,AR
normal risk,True,279-04-9754,AK
normal risk,False,279-09-4788,AR
normal risk,False,279-22-5243,AR
normal risk,False,279-25-1713,AK
normal risk,False,279-33-9917,AL
normal risk,False,279-46-9136,AK
normal risk,False,279-49-0227,AK
normal risk,False,279-55-8687,AL
normal risk,False,279-70-3574,AR
high risk,True,279-80-3709,AR
normal risk,True,279-97-3335,AL
normal risk,False,280-13-5128,AR
normal risk,False,280-22-7206,AR
normal risk,False,280-23-6457,AR
normal risk,True,280-58-9098,AL
normal risk,False,280-65-1250,AR
high risk,True,281-29-0091,AK
normal risk,False,281-32-0757,AK
normal risk,False,281-49-7598,AR
normal risk,True,281-50-0879,AL
high risk,True,281-56-2047,AK
normal risk,False,281-61-8512,AK
normal risk,True,281-63-5991,AR
normal risk,False,281-69-1473,AK
normal risk,False,281-91-1741,AR
normal risk,False,282-33-4914,AK
normal risk,False,282-37-3833,AL
normal risk,False,282-51-9018,AK
normal risk,False,282-55-9194,AK
normal risk,True,282-57-8425,AR
normal risk,False,282-61-2150,AR
normal risk,False,282-65-2466,AK
normal risk,False,282-79-2232,AL
high risk,False,282-89-9544,AL
normal risk,False,283-01-8928,AR
normal risk,False,283-08-7304,AR
normal risk,True,283-13-7588,AR
high risk,True,283-17-8394,AK
normal risk,False,283-40-1739,AR
normal risk,False,283-50-0368,AK
normal risk,False,283-60-4592,AL
normal risk,True,283-61-8468,AK
normal risk,False,283-61-8497,AR
normal risk,True,283-63-4335,AL
normal risk,False,283-70-0395,AL
normal risk,False,284-07-4778,AL
high risk,False,284-42-2156,AR
normal risk,False,284-56-4086,AR
normal risk,False,284-90-4135,AR
normal risk,False,285-10-0473,AL
normal risk,False,285-18-2556,AL
normal risk,False,285-27-4051,AK
normal risk,False,285-64-4581,AR
normal risk,False,286-05-6865,AR
normal risk,True,286-06-2847,AL
normal risk,False,286-14-5665,AR
normal risk,False,286-24-9247,AR
normal risk,False,286-27-3529,AK
high risk,True,286-40-2537,AR
normal risk,False,286-42-0085,AK
normal risk,False,286-44-7382,AR
normal risk,False,286-50-0244,AK
high risk,False,286-63-8301,AL
normal risk,False,286-68-0148,AR
normal risk,False,286-96-0239,AK
normal risk,True,286-96-4139,AL
normal risk,True,287-02-2754,AK
normal risk,False,287-16-0575,AR
high risk,True,287-20-5789,AL
normal risk,False,287-31-8790,AK
normal risk,False,287-49-9072,AL
high risk,True,287-58-3569,AR
normal risk,True,287-58-4783,AK
high risk,True,287-66-8845,AL
normal risk,False,287-68-1529,AR
normal risk,True,287-93-6929,AK
normal risk,False,288-04-2301,AR
normal risk,False,288-04-4524,AL
normal risk,False,288-11-7314,AL
normal risk,False,288-23-5287,AL
normal risk,False,288-48-3183,AL
normal risk,False,288-62-5146,AL
normal risk,True,288-63-4466,AK
normal risk,True,288-66-7617,AL
high risk,True,288-69-5348,AL
normal risk,False,289-09-8117,AK
normal risk,False,289-12-6819,AR
normal risk,False,289-37-4922,AL
normal risk,False,289-53-9826,AR
normal risk,False,289-64-4040,AR
normal risk,True,289-74-2510,AR
normal risk,False,289-79-4688,AK
normal risk,False,289-83-3005,AR
normal risk,False,289-92-7988,AL
normal risk,False,290-06-2653,AK
normal risk,False,290-13-8506,AK
normal risk,False,290-16-2454,AK
normal risk,False,290-26-4274,AK
normal risk,True,290-33-6591,AK
normal risk,False,290-45-1703,AK
normal risk,False,290-63-9482,AL
normal risk,False,290-88-3008,AR
normal risk,True,290-88-9878,AL
high risk,True,291-05-8408,AR
normal risk,False,291-18-3561,AR
normal risk,False,291-22-8385,AR
normal risk,True,291-26-5697,AR
normal risk,False,291-52-4957,AL
normal risk,False,291-67-9138,AL
normal risk,False,291-72-0212,AK
normal risk,False,291-76-3105,AR
normal risk,False,291-77-7421,AL
normal risk,False,291-77-9787,AL
high risk,True,292-07-3723,AR
normal risk,False,292-18-9291,AL
normal risk,False,292-34-3435,AL
normal risk,False,292-39-7621,AK
normal risk,True,292-41-8906,AL
normal risk,False,292-47-5460,AR
normal risk,False,292-52-6739,AR
normal risk,False,292-53-1908,AK
normal risk,True,292-62-8354,AL
normal risk,False,292-86-9357,AL
normal risk,False,292-89-0538,AR
normal risk,True,293-17-9688,AL
high risk,True,293-61-5071,AK
normal risk,True,293-68-0071,AK
high risk,False,293-79-3112,AR
normal risk,False,293-83-1502,AL
normal risk,True,293-84-4446,AR
normal risk,False,294-02-3978,AR
normal risk,False,294-32-3258,AR
normal risk,False,294-56-4510,AL
normal risk,False,294-57-4326,AL
high risk,True,294-67-9623,AR
high risk,True,294-72-4060,AL
normal risk,True,294-77-7614,AK
normal risk,False,294-79-0818,AL
high risk,True,294-88-9871,AR
high risk,True,295-26-7004,AR
normal risk,True,295-33-7759,AR
normal risk,True,295-52-1535,AR
normal risk,True,295-57-6120,AK
high risk,False,295-64-7124,AK
normal risk,False,295-83-7374,AK
normal risk,True,295-86-8993,AL
normal risk,True,296-01-5409,AR
normal risk,False,296-04-4307,AL
normal risk,False,296-08-8918,AR
normal risk,False,296-29-0565,AL
normal risk,False,296-37-3902,AL
normal risk,False,296-55-8595,AR
normal risk,True,296-79-8268,AK
normal risk,False,296-89-2563,AL
normal risk,False,297-51-5573,AR
high risk,False,297-60-5715,AK
normal risk,False,297-87-2110,AK
high risk,True,298-41-2436,AR
normal risk,False,298-56-9339,AK
normal risk,False,298-67-9577,AL
normal risk,False,298-72-8350,AR
normal risk,False,299-19-3128,AR
normal risk,False,299-30-3489,AR
normal risk,False,299-82-1747,AL
normal risk,False,299-92-8136,AL
normal risk,False,299-99-4569,AK
normal risk,False,300-03-9202,AL
high risk,False,300-31-0560,AK
normal risk,False,300-47-9833,AR
normal risk,False,300-70-9045,AR
normal risk,False,300-80-0299,AK
high risk,False,300-91-4507,AR
normal risk,False,300-98-9528,AR
high risk,True,301-04-5504,AL
normal risk,False,301-08-5634,AK
normal risk,False,301-10-9638,AR
high risk,True,301-16-3927,AR
normal risk,False,301-37-9303,AR
normal risk,False,301-42-1286,AR
normal risk,False,301-46-7204,AK
normal risk,False,301-51-3870,AR
normal risk,False,301-82-6975,AL
normal risk,False,302-03-2518,AK
normal risk,False,302-47-9718,AR
normal risk,True,302-53-3018,AL
normal risk,False,302-59-2395,AK
normal risk,True,302-71-6858,AL
high risk,True,302-85-8556,AK
normal risk,False,303-09-9033,AR
normal risk,False,303-11-1786,AR
normal risk,False,303-17-3652,AR
high risk,True,303-45-6064,AK
high risk,False,303-46-9201,AK
high risk,False,303-48-1233,AR
normal risk,False,303-58-1401,AR
normal risk,True,303-59-6890,AK
normal risk,True,303-64-1485,AR
normal risk,False,303-67-1222,AK
high risk,True,303-68-2891,AR
normal risk,False,303-68-9379,AK
normal risk,False,303-87-4399,AL
normal risk,True,303-87-7908,AR
normal risk,False,303-88-7819,AL
normal risk,False,303-89-2302,AK
high risk,False,303-97-6195,AR
normal risk,False,303-98-1826,AK
normal risk,False,304-30-7579,AK
normal risk,False,304-74-6567,AL
high risk,True,304-92-2887,AR
normal risk,True,305-05-0679,AL
normal risk,True,305-07-9084,AK
high risk,False,305-11-7043,AR
normal risk,False,305-28-8092,AK
normal risk,False,305-35-0727,AR
high risk,True,305-41-3873,AL
normal risk,False,305-41-4616,AL
normal risk,False,305-61-5980,AR
normal risk,False,305-70-2809,AK
high risk,True,305-92-4949,AL
normal risk,False,306-17-4994,AK
normal risk,False,306-20-7110,AR
normal risk,True,306-23-2013,AK
normal risk,False,306-33-1225,AK
high risk,True,306-56-8480,AL
high risk,True,306-70-3560,AL
normal risk,False,306-72-9396,AK
normal risk,False,306-80-5995,AK
normal risk,False,306-96-2950,AR
normal risk,False,307-11-4248,AR
normal risk,False,307-35-3534,AR
normal risk,False,307-80-4518,AR
normal risk,False,307-88-0048,AK
normal risk,False,308-09-9011,AL
normal risk,False,308-17-8775,AK
normal risk,False,308-18-1218,AL
normal risk,False,308-19-7197,AR
normal risk,False,308-20-7201,AR
normal risk,False,308-22-8507,AR
normal risk,False,308-29-1980,AR
normal risk,False,308-36-7999,AK
normal risk,False,308-39-3175,AR
normal risk,True,308-77-1577,AR
normal risk,False,308-77-6295,AR
normal risk,False,308-77-7795,AR
normal risk,False,308-84-4295,AR
normal risk,False,308-93-2592,AK
normal risk,False,308-97-7845,AL
normal risk,False,309-07-6004,AL
normal risk,False,309-09-5019,AL
normal risk,False,309-20-3059,AL
normal risk,False,309-40-3555,AK
normal risk,False,309-47-6864,AL
normal risk,False,309-51-5581,AL
high risk,True,309-55-9789,AR
high risk,False,309-68-2177,AR
normal risk,False,309-89-7305,AL
normal risk,True,310-04-3646,AK
high risk,True,310-22-0159,AL
high risk,True,310-28-2324,AK
high risk,True,310-33-4756,AL
normal risk,False,310-41-1978,AR
normal risk,True,310-49-0919,AR
normal risk,True,310-63-7910,AL
normal risk,False,310-65-5548,AL
high risk,True,310-68-1597,AR
high risk,True,311-01-1722,AR
normal risk,True,311-51-3561,AR
normal risk,False,311-52-5537,AR
normal risk,True,311-53-6615,AL
normal risk,False,311-63-1398,AK
normal risk,False,311-64-7713,AR
normal risk,False,311-82-2060,AR
normal risk,False,311-83-7725,AK
normal risk,False,312-08-6103,AR
high risk,False,312-53-0719,AR
normal risk,True,312-59-3378,AR
normal risk,False,312-59-5560,AK
normal risk,False,312-66-5180,AL
normal risk,False,313-03-4382,AR
normal risk,False,313-20-4706,AL
normal risk,True,313-24-6455,AL
normal risk,False,313-29-5342,AR
normal risk,False,313-37-1639,AK
normal risk,False,313-37-6641,AK
normal risk,False,313-90-3474,AL
high risk,False,313-93-9768,AR
normal risk,False,313-95-9614,AL
normal risk,False,313-98-6100,AR
normal risk,False,314-36-8365,AK
normal risk,False,314-65-1718,AR
normal risk,False,314-78-6674,AK
normal risk,False,314-83-9529,AR
normal risk,False,315-06-4190,AL
high risk,True,315-29-0781,AK
high risk,True,315-46-2832,AL
normal risk,True,315-66-0806,AL
normal risk,False,315-93-1333,AR
normal risk,False,316-08-8886,AL
normal risk,True,316-19-2319,AK
high risk,False,316-20-4214,AL
normal risk,False,316-44-2955,AK
normal risk,True,316-52-1133,AR
normal risk,False,316-53-7813,AR
normal risk,False,316-59-5521,AL
normal risk,False,316-60-2775,AR
normal risk,False,316-63-2461,AL
normal risk,False,316-65-9927,AL
normal risk,True,316-66-7186,AR
high risk,False,317-07-7157,AK
normal risk,False,317-47-9257,AK
normal risk,True,317-48-2347,AR
normal risk,False,317-86-9206,AK
normal risk,False,317-91-7904,AL
normal risk,True,317-93-5136,AR
normal risk,False,318-34-8746,AR
normal risk,False,318-40-8963,AL
normal risk,False,318-49-9501,AR
normal risk,False,318-58-0126,AR
normal risk,False,318-73-0452,AK
normal risk,False,318-79-9053,AL
normal risk,False,318-83-2843,AK
normal risk,False,318-91-1926,AL
normal risk,False,319-03-8792,AL
normal risk,False,319-22-3632,AK
high risk,True,319-22-8515,AL
high risk,False,319-32-4419,AK
high risk,False,319-33-9618,AR
normal risk,False,319-44-9509,AR
normal risk,False,319-48-4124,AR
normal risk,True,319-53-8069,AR
normal risk,True,319-64-2360,AR
normal risk,False,319-77-0404,AL
high risk,True,319-81-9051,AL
normal risk,True,319-92-5852,AR
normal risk,True,320-04-2801,AL
normal risk,True,320-08-3150,AR
normal risk,False,320-09-8281,AK
high risk,True,320-20-8904,AK
normal risk,False,320-25-4964,AR
high risk,True,320-29-8871,AL
normal risk,True,320-40-9093,AK
high risk,False,320-43-0819,AR
normal risk,False,320-54-3404,AR
normal risk,False,321-03-4849,AL
normal risk,True,321-10-8857,AL
normal risk,True,321-18-3530,AR
normal risk,True,321-27-0701,AK
normal risk,False,321-27-0977,AK
normal risk,False,321-31-1247,AR
normal risk,False,321-61-0858,AR
normal risk,False,321-70-7499,AR
normal risk,False,321-81-1695,AK
normal risk,True,321-90-1928,AR
normal risk,True,321-96-5579,AR
normal risk,False,322-18-9399,AR
normal risk,False,322-25-3933,AL
normal risk,False,322-41-5859,AR
normal risk,False,322-44-0373,AK
high risk,True,322-90-1102,AR
normal risk,False,323-19-6595,AR
normal risk,False,323-21-4901,AL
normal risk,False,323-37-2619,AL
high risk,True,323-42-1429,AR
normal risk,False,323-47-5586,AL
normal risk,False,323-48-5852,AK
normal risk,False,323-53-1629,AK
normal risk,False,323-53-9374,AK
normal risk,False,323-73-2309,AK
normal risk,False,324-01-6534,AR
normal risk,False,324-09-1095,AR
normal risk,True,324-11-7546,AL
normal risk,True,324-36-0669,AR
normal risk,False,324-46-4858,AK
normal risk,False,324-48-8999,AR
normal risk,True,324-61-6837,AL
normal risk,True,324-62-9879,AL
high risk,True,324-82-9642,AK
normal risk,True,324-86-6222,AK
normal risk,False,324-90-2351,AR
normal risk,True,324-96-3289,AR
high risk,True,325-52-3482,AR
normal risk,False,325-89-1757,AK
normal risk,False,326-23-8244,AK
normal risk,False,326-27-6911,AR
normal risk,False,326-31-7192,AR
high risk,True,326-45-0664,AR
normal risk,False,326-61-7569,AL
high risk,False,326-72-8404,AK
normal risk,True,326-73-3043,AR
high risk,True,327-09-4816,AR
high risk,True,327-36-2334,AK
high risk,True,327-38-3075,AR
normal risk,False,327-55-6970,AR
normal risk,False,327-61-3278,AK
normal risk,False,327-81-3410,AK
high risk,True,327-87-7643,AK
normal risk,True,327-91-6191,AR
high risk,False,327-93-4197,AR
normal risk,False,328-10-8338,AL
normal risk,False,328-11-7379,AK
normal risk,True,328-35-9116,AR
normal risk,False,328-66-2211,AR
normal risk,False,328-75-8858,AR
normal risk,True,328-76-2665,AK
normal risk,False,328-77-5445,AL
normal risk,True,328-82-9619,AR
normal risk,True,328-92-1129,AR
normal risk,False,329-02-5315,AR
normal risk,True,329-25-9422,AR
high risk,True,329-29-3058,AL
high risk,True,329-29-9587,AR
normal risk,False,329-30-5053,AR
high risk,False,329-33-4680,AL
normal risk,False,329-70-0452,AR
normal risk,False,329-81-1123,AK
normal risk,False,329-97-0151,AK
normal risk,False,330-15-2501,AK
normal risk,False,330-57-9740,AL
normal risk,False,330-93-7717,AK
high risk,False,331-54-8214,AL
high risk,True,331-86-0913,AR
high risk,True,331-88-0588,AK
normal risk,False,331-99-2738,AK
normal risk,True,332-07-0109,AR
normal risk,True,332-17-6960,AK
normal risk,True,332-19-7198,AL
normal risk,False,332-24-2418,AK
normal risk,False,332-44-3587,AL
normal risk,False,332-47-6208,AR
normal risk,False,332-48-8902,AL
normal risk,False,332-51-2562,AR
normal risk,True,332-67-3972,AL
normal risk,False,332-75-7527,AR
normal risk,True,333-03-5220,AK
normal risk,True,333-14-8428,AR
normal risk,True,333-24-3937,AL
normal risk,True,333-36-4544,AK
normal risk,False,333-39-5842,AK
normal risk,False,333-56-2029,AL
normal risk,False,333-56-7994,AK
normal risk,True,334-18-4221,AK
normal risk,False,334-25-3887,AL
normal risk,False,334-37-6787,AL
normal risk,False,334-41-2209,AR
normal risk,False,334-46-1110,AL
normal risk,True,334-58-6228,AK
high risk,True,334-60-9212,AK
normal risk,False,334-64-3722,AL
normal risk,False,334-67-4971,AL
normal risk,False,334-86-1367,AR
normal risk,False,334-93-8054,AK
high risk,False,335-09-5403,AL
normal risk,True,335-26-0434,AR
normal risk,False,335-32-3728,AL
normal risk,True,335-99-6755,AL
normal risk,True,336-27-9048,AL
normal risk,False,336-51-4632,AR
normal risk,False,336-66-4452,AR
normal risk,False,336-69-5515,AR
normal risk,False,336-76-7573,AK
normal risk,False,336-82-7470,AL
normal risk,False,336-83-2349,AL
normal risk,False,337-01-2265,AL
normal risk,False,337-04-2971,AR
normal risk,False,337-04-9833,AL
normal risk,False,337-06-3586,AK
normal risk,True,337-06-4178,AL
high risk,True,337-09-9320,AL
high risk,True,337-46-6683,AL
normal risk,False,337-58-2903,AK
normal risk,False,337-58-3697,AR
normal risk,False,337-60-7527,AR
normal risk,False,337-70-3752,AK
high risk,False,337-80-0154,AL
normal risk,False,337-80-9085,AL
normal risk,False,337-88-9040,AL
normal risk,False,337-99-9585,AK
normal risk,False,338-31-9710,AL
normal risk,True,338-39-0822,AL
normal risk,False,338-63-0803,AR
normal risk,False,338-65-0262,AK
high risk,False,338-75-0218,AR
normal risk,False,338-79-8946,AL
normal risk,True,338-83-1134,AK
normal risk,True,338-83-4490,AR
high risk,True,338-87-6683,AK
normal risk,False,339-02-1878,AK
normal risk,False,339-10-0115,AR
high risk,True,339-19-2645,AR
normal risk,False,339-49-9463,AR
high risk,True,339-53-3645,AL
normal risk,True,339-62-5049,AL
normal risk,True,339-67-3439,AK
normal risk,False,339-93-4998,AR
normal risk,True,340-02-8268,AR
normal risk,False,340-04-5489,AR
normal risk,False,340-05-8749,AR
normal risk,False,340-06-1025,AK
normal risk,False,340-15-5188,AK
normal risk,False,340-35-6266,AR
normal risk,False,340-45-8926,AL
normal risk,False,340-53-9215,AL
normal risk,False,340-67-6796,AL
high risk,False,340-77-1871,AR
normal risk,False,340-81-6250,AL
high risk,True,340-85-7196,AL
normal risk,True,340-91-2773,AR
normal risk,False,340-93-7717,AR
normal risk,False,340-97-9520,AK
normal risk,False,341-01-5732,AL
high risk,False,341-35-7537,AR
normal risk,False,341-38-7875,AK
normal risk,False,341-52-4608,AL
normal risk,True,341-58-0152,AK
normal risk,False,341-82-6013,AL
normal risk,True,341-85-2784,AL
normal risk,False,341-86-3190,AR
normal risk,False,341-86-8440,AL
normal risk,False,341-88-2810,AL
normal risk,False,341-94-0099,AL
normal risk,False,342-03-4131,AR
normal risk,True,342-18-1504,AR
high risk,True,342-28-4564,AR
high risk,True,342-29-5123,AK
normal risk,True,342-31-6379,AR
normal risk,False,342-45-4596,AK
normal risk,False,342-85-5738,AK
normal risk,True,342-91-8992,AK
normal risk,True,343-14-5952,AL
normal risk,False,343-15-9303,AK
normal risk,False,343-17-7538,AK
normal risk,True,343-25-6283,AK
high risk,True,344-17-0565,AK
normal risk,False,344-17-8664,AR
high risk,True,344-24-8008,AL
normal risk,False,344-30-9382,AK
