smokes,weight,gave_consent,ssn,notes,has_complication,hospital
no,57.65227586511769,true,501-61-2544,normal risk,false,AL
no,63.88396850833229,true,640-39-3762,normal risk,false,AL
yes,81.20278183293402,true,648-58-0377,normal risk,true,AL
yes,73.69941225267877,true,148-16-6600,normal risk,false,AL
no,79.3541072605854,true,550-86-9348,normal risk,false,AL
no,89.28133222833549,true,412-81-2918,normal risk,false,AL
yes,60.02058817998072,true,444-63-1964,normal risk,true,AL
yes,71.82492849279079,true,184-90-1480,normal risk,false,AL
no,57.09584640994372,true,563-83-6076,normal risk,true,AL
no,55.24022908879488,true,309-07-6004,normal risk,false,AL
no,66.4153899053933,true,147-40-0626,normal risk,false,AL
no,82.62374229405697,true,356-78-7742,normal risk,false,AL
no,74.6311101361586,true,848-74-5354,normal risk,false,AL
no,56.43343660604087,true,854-64-7048,normal risk,false,AL
no,76.89607664566932,true,424-91-6654,normal risk,false,AL
no,77.02178249562796,true,369-84-0165,normal risk,false,AL
no,56.820566991387935,true,856-77-9355,normal risk,false,AL
no,85.6736046459767,true,744-27-5953,high risk,true,AL
no,88.04437835692839,true,193-83-2730,normal risk,false,AL
no,88.47813046424562,true,387-98-3277,normal risk,false,AL
no,75.10773365120232,true,709-66-7762,normal risk,false,AL
no,86.30134234698762,true,202-15-0700,high risk,false,AL
no,89.14785252697126,true,654-99-1068,normal risk,false,AL
no,58.64091792893323,true,611-60-4511,normal risk,false,AL
no,81.76526949209733,true,489-15-4659,normal risk,false,AL
no,84.29035856036373,true,700-62-3526,normal risk,true,AL
yes,79.78588130776048,true,269-78-6015,high risk,true,AL
no,73.31532344211568,true,020-59-0486,normal risk,false,AL
no,59.419273012474356,true,539-73-7748,normal risk,true,AL
no,88.86063978327462,true,364-64-6704,normal risk,true,AL
yes,89.55696327885333,true,139-78-5884,normal risk,true,AL
no,57.18266054285921,true,526-45-1234,normal risk,false,AL
no,59.087294154923896,true,660-98-8001,normal risk,false,AL
no,79.8136677837577,true,898-39-9180,normal risk,false,AL
no,81.68896508399865,true,568-44-5096,normal risk,false,AL
yes,54.20950965163636,true,040-51-3637,normal risk,true,AL
no,87.66936587428171,true,679-65-8699,normal risk,false,AL
no,55.713295823329396,true,487-08-1253,normal risk,false,AL
yes,62.01971714105399,true,232-04-4803,normal risk,false,AL
no,62.182411031387225,true,614-65-0210,normal risk,false,AL
yes,77.6292839576505,true,002-61-3596,high risk,false,AL
yes,80.52014851507194,true,235-92-8827,normal risk,false,AL
no,73.5425149495035,true,509-25-6056,normal risk,false,AL
yes,80.4882883770493,true,596-88-0200,normal risk,true,AL
no,84.50342547469339,true,184-98-3245,normal risk,false,AL
no,57.418387710338905,true,093-27-5226,normal risk,false,AL
no,61.19579401810451,true,716-65-3469,normal risk,false,AL
no,80.50656543398232,true,374-80-6902,normal risk,false,AL
yes,61.15338863575915,true,590-27-1465,high risk,true,AL
no,84.4011659078234,true,058-98-6531,normal risk,true,AL
no,62.71906638291456,true,388-51-7376,normal risk,false,AL
no,58.79732251681982,true,819-24-2446,normal risk,true,AL
no,72.2798576956924,true,498-16-5731,normal risk,false,AL
yes,85.73524448000927,true,768-75-8165,normal risk,true,AL
no,81.44019183055514,true,334-37-6787,normal risk,false,AL
yes,62.599734140216746,true,507-89-0745,normal risk,true,AL
yes,61.706873863584875,true,644-36-7706,high risk,true,AL
no,57.183950820921595,true,040-23-8816,normal risk,false,AL
no,77.81711499334664,true,843-48-0598,normal risk,false,AL
no,81.02980982388412,true,485-59-1895,normal risk,false,AL
no,57.13466581371003,true,013-08-0578,normal risk,false,AL
yes,82.46868079475196,true,207-62-0460,normal risk,true,AL
no,75.17318994511835,true,135-96-6013,normal risk,true,AL
yes,61.831758195500036,true,761-99-9947,high risk,false,AL
no,65.34187440433854,true,695-08-6610,normal risk,false,AL
no,77.1574935405572,true,432-85-2153,normal risk,true,AL
no,63.43675239247014,true,104-27-6940,normal risk,false,AL
yes,80.23063177645598,true,324-62-9879,normal risk,true,AL
yes,58.31420203805039,true,292-18-9291,normal risk,false,AL
yes,81.80024704163252,true,670-34-3571,normal risk,true,AL
no,62.36508106851713,true,268-02-8469,normal risk,false,AL
no,81.33581426730431,true,850-09-5155,normal risk,false,AL
no,58.023821102320824,true,820-17-5132,normal risk,false,AL
yes,62.38776724343913,true,416-38-9154,high risk,false,AL
no,55.57113908195697,true,389-67-1062,normal risk,true,AL
no,64.1086712860808,true,529-02-2936,normal risk,true,AL
no,84.77418686044476,true,079-77-9409,normal risk,false,AL
no,58.18493441420342,true,509-43-4210,normal risk,false,AL
yes,56.854804450397054,true,186-62-0265,high risk,true,AL
no,61.59401332046199,true,563-71-4578,normal risk,true,AL
no,55.63725909611975,true,892-80-5871,normal risk,true,AL
yes,79.47435206439052,true,547-69-4414,normal risk,true,AL
no,88.83174976286745,true,580-37-5552,normal risk,false,AL
no,74.49233305396591,true,159-33-6829,normal risk,false,AL
no,77.92025208091562,true,500-69-5962,normal risk,false,AL
no,54.16445583697916,true,812-13-0708,normal risk,false,AL
no,59.4123936580454,true,170-45-1554,normal risk,false,AL
yes,56.40076902611911,true,063-25-9703,high risk,true,AL
yes,59.70459861549964,true,417-12-0880,normal risk,true,AL
no,86.04786528288787,true,833-32-5042,normal risk,false,AL
no,65.62575596664674,true,786-47-8886,normal risk,false,AL
no,56.675399734258654,true,290-88-9878,normal risk,true,AL
no,73.93323875359374,true,404-23-0197,normal risk,false,AL
no,61.926875707596224,true,184-12-4011,normal risk,false,AL
no,83.3961266341253,true,316-59-5521,normal risk,false,AL
no,82.26138831005193,true,377-63-0372,normal risk,true,AL
yes,64.36174993176033,true,160-99-8518,high risk,false,AL
no,60.57555633135339,true,814-09-8828,normal risk,true,AL
no,83.59021671380586,true,597-90-6332,normal risk,false,AL
no,58.20021889372667,true,647-52-4653,normal risk,false,AL
yes,78.71052295872411,true,274-13-8487,high risk,true,AL
no,80.35410447332208,true,661-10-2793,normal risk,true,AL
yes,60.65940679771213,true,674-01-5498,high risk,true,AL
yes,76.91083262903753,true,603-90-4026,high risk,true,AL
no,84.3851159083575,true,744-68-1887,normal risk,false,AL
yes,57.44982405369604,true,430-15-5097,high risk,false,AL
no,83.17139989957742,true,162-04-7038,normal risk,false,AL
no,60.584523602998374,true,471-49-0285,normal risk,false,AL
no,74.05440195796461,true,130-96-2296,normal risk,false,AL
no,59.6241164105492,true,315-66-0806,normal risk,true,AL
no,62.67975028920359,true,510-52-4022,normal risk,false,AL
no,82.65604888883608,true,705-18-8995,normal risk,false,AL
yes,78.6651405946667,true,642-54-1792,high risk,true,AL
no,75.86295000327266,true,179-69-5818,normal risk,false,AL
no,65.56872543049356,true,060-72-6094,normal risk,false,AL
no,79.56491087464991,true,668-40-6197,normal risk,false,AL
no,74.90592142308296,true,804-36-7964,normal risk,false,AL
no,84.3395684897086,true,564-64-0632,normal risk,false,AL
no,79.3630268477497,true,349-86-2496,normal risk,false,AL
no,82.72399885300977,true,593-91-4801,normal risk,false,AL
no,64.43061095220898,true,365-25-5009,normal risk,false,AL
no,86.1014650982858,true,614-19-9711,normal risk,false,AL
no,73.33749708807758,true,220-34-7375,normal risk,false,AL
yes,57.914339138760084,true,211-35-5569,normal risk,true,AL
no,64.97017678885597,true,416-25-9894,normal risk,false,AL
no,75.75642173486169,true,877-47-2891,normal risk,false,AL
no,59.33851503740381,true,446-17-0882,normal risk,false,AL
yes,82.27335386495206,true,545-46-3874,normal risk,false,AL
no,64.83651202231805,true,380-26-9062,normal risk,false,AL
yes,79.4663027226396,true,446-69-2812,high risk,true,AL
no,59.46029435806211,true,453-39-7085,normal risk,false,AL
no,65.83369874415217,true,040-24-6035,normal risk,true,AL
no,57.01319380081236,true,005-85-3253,normal risk,false,AL
no,68.97641065354244,true,533-68-6094,normal risk,false,AL
no,55.534242738108034,true,341-86-8440,normal risk,false,AL
no,62.31791837316064,true,603-24-4348,normal risk,false,AL
yes,58.116263458958926,true,544-70-3817,high risk,true,AL
no,86.89539184665739,true,062-80-0794,high risk,false,AL
no,76.0525092026774,true,136-88-9650,normal risk,false,AL
no,61.43762971739585,true,149-22-4208,normal risk,false,AL
yes,55.21610285548587,true,230-74-8416,normal risk,false,AL
no,77.84215161727664,true,417-23-7531,normal risk,true,AL
no,79.27538758965827,true,469-60-3471,normal risk,true,AL
no,81.65592652747539,true,047-98-9197,normal risk,true,AL
no,62.98812079099242,true,616-65-7967,normal risk,false,AL
no,56.92713393186628,true,473-89-2453,normal risk,false,AL
no,61.70552340670112,true,028-64-6759,normal risk,false,AL
no,61.3929910932567,true,037-70-9361,normal risk,false,AL
no,81.7845788086049,true,271-81-4898,normal risk,false,AL
yes,61.47230187133966,true,720-71-9203,normal risk,true,AL
no,59.92795737264609,true,855-64-7991,normal risk,false,AL
yes,64.37989681691747,true,471-24-2049,high risk,true,AL
yes,57.954618424327954,true,887-56-0906,high risk,false,AL
yes,61.56004149935351,true,340-85-7196,high risk,true,AL
no,75.8124491436665,true,811-29-9132,normal risk,false,AL
no,60.32047046590576,true,697-64-2401,normal risk,false,AL
no,85.57660935719389,true,727-49-5522,normal risk,false,AL
no,64.30042918532953,true,226-42-3605,normal risk,false,AL
yes,64.6920322480246,true,564-28-3189,high risk,true,AL
no,60.81615348431508,true,267-27-4199,normal risk,false,AL
no,76.40231884571905,true,385-74-2136,normal risk,false,AL
no,58.35612778990895,true,509-76-3116,normal risk,false,AL
no,82.28770448804846,true,769-96-2560,normal risk,true,AL
yes,83.90339433805195,true,229-99-6191,normal risk,true,AL
no,78.69027396176631,true,562-77-7995,normal risk,false,AL
no,56.43414995616899,true,248-91-8406,normal risk,true,AL
yes,73.91710755257087,true,360-26-7432,high risk,true,AL
no,58.79689485375949,true,492-04-3571,normal risk,false,AL
yes,62.07426868255926,true,072-80-0690,normal risk,true,AL
no,82.83327742060366,true,500-42-3046,normal risk,false,AL
yes,52.62986065543767,true,727-77-8664,high risk,true,AL
no,61.07543390822402,true,440-84-9764,normal risk,false,AL
no,58.232879563858965,true,717-76-0203,normal risk,false,AK
no,61.58958621555599,true,559-95-5217,normal risk,false,AK
no,59.51866166052827,true,340-06-1025,normal risk,false,AK
no,89.58558741982571,true,617-93-9280,normal risk,false,AK
no,82.51175648333307,true,162-37-9283,normal risk,false,AK
no,80.77462179643521,true,658-46-4949,normal risk,false,AK
yes,82.71587696349526,true,856-47-2572,normal risk,true,AK
no,78.7071815924343,true,449-05-9383,normal risk,false,AK
no,56.94185170743913,true,650-62-6174,normal risk,false,AK
no,57.64710204159515,true,579-76-0533,normal risk,false,AK
no,59.50599944149157,true,573-54-2292,normal risk,true,AK
no,81.33322792682333,true,344-30-9382,normal risk,false,AK
no,78.80304797203658,true,767-08-9358,normal risk,false,AK
no,67.42666113961164,true,303-89-2302,normal risk,false,AK
no,61.48950097883614,true,826-58-7943,normal risk,false,AK
no,77.2972301389146,true,378-87-5423,normal risk,false,AK
yes,57.70740168380576,true,056-97-7622,high risk,true,AK
no,81.69510562033507,true,825-50-8389,normal risk,false,AK
no,62.65053557983994,true,214-83-8675,normal risk,false,AK
no,76.7765391888615,true,045-86-3587,normal risk,false,AK
no,70.50798828945575,true,517-13-7251,normal risk,true,AK
yes,59.43064176193712,true,047-64-3576,high risk,true,AK
yes,56.668779289147594,true,637-70-1808,normal risk,false,AK
no,91.45260436070392,true,493-15-9085,high risk,true,AK
no,77.8913314021914,true,385-38-8799,normal risk,false,AK
no,61.15677945028486,true,699-85-1495,normal risk,false,AK
yes,58.90402954365312,true,025-90-0932,high risk,true,AK
no,60.31919391356868,true,178-35-8600,normal risk,true,AK
yes,80.96729631115723,true,537-16-0602,high risk,true,AK
no,56.23622541250991,true,032-58-8793,normal risk,false,AK
no,84.52045964977954,true,486-56-4285,normal risk,false,AK
yes,53.46897327415239,true,789-61-6290,high risk,false,AK
no,55.25101644384197,true,095-81-6399,normal risk,false,AK
no,80.04697816306832,true,415-21-5609,normal risk,false,AK
no,76.25506341191392,true,027-52-8373,normal risk,false,AK
no,79.87543959298395,true,320-40-9093,normal risk,true,AK
no,74.78251382495267,true,131-60-9987,normal risk,false,AK
no,62.70262851140124,true,457-59-8347,normal risk,false,AK
no,73.0031413534733,true,438-41-5306,normal risk,true,AK
no,91.68182082749499,true,276-52-7961,high risk,true,AK
yes,58.4446350473375,true,793-59-7476,normal risk,false,AK
no,84.9774599942615,true,290-06-2653,normal risk,false,AK
no,55.0909739956297,true,216-08-4197,normal risk,false,AK
no,81.5109077777756,true,637-09-0719,normal risk,false,AK
no,60.30139901774933,true,806-46-4604,normal risk,false,AK
yes,80.65358768051433,true,810-89-6537,normal risk,true,AK
no,58.71756166606246,true,486-56-2403,normal risk,false,AK
no,62.185935659358506,true,714-46-2680,normal risk,true,AK
yes,72.20120366391518,true,231-24-4348,normal risk,true,AK
no,86.604779693244,true,141-94-0965,normal risk,false,AK
no,54.27211247831039,true,476-28-6825,normal risk,true,AK
yes,63.447907313676986,true,889-95-4555,high risk,true,AK
yes,71.93514155686492,true,016-87-5654,normal risk,true,AK
yes,81.30972642567961,true,028-69-2843,normal risk,false,AK
no,59.46878723519355,true,134-50-7477,normal risk,true,AK
no,76.63258060433981,true,837-64-2397,normal risk,false,AK
no,80.00982270246274,true,514-15-0547,normal risk,false,AK
no,58.49088799850248,true,857-01-2556,normal risk,false,AK
no,82.77844550920506,true,594-38-2782,normal risk,true,AK
no,59.841912729599024,true,788-07-6450,normal risk,true,AK
no,76.91215948226987,true,039-46-7256,normal risk,false,AK
no,62.054863431980586,true,298-56-9339,normal risk,false,AK
no,64.40626412311536,true,441-53-1666,normal risk,false,AK
yes,83.49048049454194,true,264-31-6927,normal risk,true,AK
no,57.188039964623016,true,305-28-8092,normal risk,false,AK
no,80.03730450343863,true,070-50-7217,normal risk,false,AK
no,59.483246531533425,true,167-31-4290,normal risk,false,AK
no,78.28311554321851,true,182-16-3859,normal risk,false,AK
no,75.95391035490566,true,055-98-0765,normal risk,false,AK
no,81.87355527908569,true,568-72-6555,normal risk,true,AK
no,83.44567846613539,true,578-21-8816,normal risk,false,AK
yes,76.0553509745607,true,462-11-1106,high risk,true,AK
no,82.78758895055931,true,888-20-5943,normal risk,true,AK
no,63.34447023580543,true,470-16-6014,normal risk,false,AK
yes,59.092599282298,true,275-18-2177,high risk,true,AK
no,65.15448107661064,true,251-10-5467,normal risk,false,AK
no,80.622821743227,true,650-43-3072,normal risk,true,AK
yes,59.48446222443623,true,641-60-3434,normal risk,true,AK
no,58.54790729195613,true,786-94-9591,normal risk,true,AK
yes,61.56972324077649,true,866-13-1484,high risk,true,AK
no,81.99097797588024,true,514-85-5369,normal risk,false,AK
no,78.72345492621385,true,257-83-3651,normal risk,false,AK
no,55.59534848797293,true,014-02-5115,normal risk,true,AK
no,62.00350600070374,true,584-68-4455,normal risk,false,AK
no,86.86090054692328,true,479-44-4748,normal risk,false,AK
yes,81.43757988049342,true,264-03-4987,normal risk,false,AK
no,86.12526077583627,true,587-23-3175,normal risk,false,AK
no,80.69715749024222,true,586-67-9726,normal risk,false,AK
no,59.24719092184624,true,767-68-7399,normal risk,false,AK
no,57.79637247024863,true,661-18-1633,normal risk,false,AK
yes,70.09974350540628,true,564-34-8017,high risk,true,AK
no,80.55836990095415,true,669-87-9441,normal risk,true,AK
no,62.0328392177898,true,663-90-3562,normal risk,false,AK
no,59.862831238663915,true,545-53-6834,normal risk,true,AK
no,85.9264402266655,true,375-35-3984,high risk,false,AK
no,63.083657367211956,true,841-07-0581,normal risk,false,AK
yes,80.50013910103982,true,601-63-4524,high risk,false,AK
no,76.07629138971636,true,528-23-4459,normal risk,false,AK
no,77.69112371199148,true,108-81-0757,normal risk,false,AK
no,62.37162799878119,true,337-70-3752,normal risk,false,AK
no,79.32664664463256,true,723-25-4736,normal risk,false,AK
no,65.50188000982388,true,402-93-0856,normal risk,false,AK
no,82.5288202529168,true,265-97-8036,normal risk,false,AK
no,84.23967564159754,true,163-07-8079,normal risk,false,AK
no,58.37820685759863,true,176-62-3560,normal risk,false,AK
yes,73.73107200493573,true,765-19-1117,normal risk,true,AK
yes,75.41835974877799,true,324-86-6222,normal risk,true,AK
no,91.88431561517845,true,647-73-4130,high risk,true,AK
no,82.96908172986961,true,641-33-7668,normal risk,false,AK
yes,81.23045140186812,true,605-93-5389,high risk,true,AK
no,58.74329539838877,true,491-66-0936,normal risk,false,AK
yes,79.27761575578516,true,873-36-4901,normal risk,true,AK
no,81.01966583033176,true,139-30-5068,normal risk,false,AK
no,79.2184743814986,true,687-96-9799,normal risk,false,AK
yes,79.83547127554382,true,700-14-5702,high risk,false,AK
no,64.60806479495511,true,077-64-2807,normal risk,false,AK
