smokes,weight,gave_consent,ssn,notes,has_complication,hospital
yes,73.96912606851633,True,258-11-7547,high risk,False,AL
no,59.33774062434833,True,258-26-9168,normal risk,False,AL
no,83.19395745759894,True,258-35-8953,normal risk,False,AK
no,72.46182597715459,True,258-35-9555,normal risk,False,AL
no,59.13545004493126,True,258-44-0305,normal risk,False,AL
no,69.86397991053909,True,258-62-9363,normal risk,True,AR
yes,84.68964978185225,True,258-72-6377,normal risk,False,AR
no,71.19604545234247,True,259-07-1555,normal risk,False,AR
yes,55.29160502721899,True,259-29-8459,normal risk,False,AL
no,79.84238004748404,True,259-30-5688,normal risk,False,AK
no,82.84942660175123,True,259-30-9802,normal risk,False,AK
no,82.0496540766239,True,259-37-9532,normal risk,False,AK
no,58.76518288806477,True,259-39-1947,normal risk,False,AK
no,60.02362343116142,True,259-42-8253,normal risk,False,AK
no,58.07820253425513,True,259-49-6855,normal risk,False,AK
no,76.89423191515178,True,259-53-0128,normal risk,False,AR
yes,55.89664114652223,True,259-62-4963,normal risk,False,AL
yes,85.45022689599199,True,259-63-6506,normal risk,True,AL
yes,65.11211275679817,True,259-67-8082,normal risk,True,AK
no,88.17634390370128,True,259-68-9032,high risk,True,AK
no,63.026458431011015,True,259-77-0902,normal risk,True,AR
no,76.0587563754966,True,259-83-1414,normal risk,False,AL
yes,83.65456717051198,True,260-05-1479,high risk,True,AR
no,80.44452763406564,True,260-12-9910,normal risk,False,AL
no,61.10845169346892,True,260-18-6765,normal risk,False,AK
yes,60.764001129921134,True,260-22-5082,high risk,True,AK
no,78.9623615170934,True,260-53-0206,normal risk,False,AR
yes,59.18188649852384,True,260-66-6946,high risk,True,AR
yes,56.719715538347984,True,260-71-0673,normal risk,True,AL
yes,82.18230994408917,True,260-80-3173,high risk,True,AK
no,84.13269503215095,True,260-86-4795,normal risk,False,AL
no,58.25674704603164,True,260-92-0919,normal risk,False,AR
no,61.056638399175725,True,261-14-2663,normal risk,False,AK
no,75.50734705830874,True,261-20-9369,normal risk,False,AL
no,78.59224302177351,True,261-21-6685,normal risk,False,AR
no,60.308789654694486,True,261-24-0492,normal risk,True,AR
yes,75.67973540765288,True,261-24-1521,high risk,False,AK
no,77.74010261890389,True,261-33-7198,normal risk,False,AR
yes,74.1534369073818,True,261-46-5716,normal risk,True,AK
no,90.10995259508276,True,261-52-9672,high risk,True,AK
no,62.39158153782696,True,261-53-0387,normal risk,False,AK
no,59.39656745571799,True,261-60-9562,normal risk,False,AL
no,65.2961109581735,True,261-83-1048,normal risk,False,AR
no,75.12884101906566,True,261-86-7316,normal risk,False,AL
no,79.42230928470268,True,262-15-2372,normal risk,False,AR
no,61.05844268627634,True,262-16-7398,normal risk,False,AR
no,85.517065315919,True,262-32-6847,high risk,False,AR
no,82.58324931541327,True,262-49-2839,normal risk,False,AL
yes,59.47553145333934,True,262-55-0132,high risk,True,AK
no,83.596883657431,True,262-71-1893,normal risk,False,AK
no,83.22850565719321,True,262-78-0054,normal risk,False,AR
yes,65.24959317103432,True,262-78-5244,high risk,False,AR
yes,77.72356941923081,True,262-99-4277,high risk,False,AR
yes,65.86747136206927,True,263-29-7633,high risk,True,AR
no,58.85777466434143,True,263-61-2133,normal risk,False,AK
no,78.18808112064441,True,263-72-0666,normal risk,False,AL
no,82.94228656539062,True,263-96-8649,normal risk,False,AR
no,64.55373231627206,True,263-98-0578,normal risk,False,AR
yes,81.43757988049342,True,264-03-4987,normal risk,False,AK
no,61.278582046940485,True,264-04-6772,normal risk,False,AL
no,67.47846287138586,True,264-12-4567,normal risk,False,AR
yes,79.23282844573586,True,264-30-6769,high risk,False,AR
yes,83.49048049454194,True,264-31-6927,normal risk,True,AK
no,59.16925903917797,True,264-41-8543,normal risk,True,AR
no,63.864755320819214,True,264-46-5780,normal risk,False,AR
no,59.661736701604895,True,264-49-3366,normal risk,False,AR
no,78.41859987101017,True,265-03-5089,normal risk,False,AK
no,85.54061532485647,True,265-12-4141,high risk,False,AL
no,60.47204677233056,True,265-32-7137,normal risk,False,AK
no,73.63927870875885,True,265-49-1092,normal risk,False,AR
no,78.37599652585723,True,265-68-1268,normal risk,False,AR
no,83.03148185680263,True,265-73-0841,normal risk,False,AK
yes,54.91982934769776,True,265-79-1106,high risk,True,AK
yes,68.75507194074393,True,265-94-0724,high risk,True,AR
no,82.5288202529168,True,265-97-8036,normal risk,False,AK
no,61.356607684849294,True,266-41-2203,normal risk,False,AK
no,62.18687424565116,True,266-42-9176,normal risk,False,AK
no,81.59061610132082,True,266-74-0159,normal risk,False,AR
yes,63.75268788545138,True,266-80-0386,normal risk,True,AK
yes,55.75555148883398,True,266-98-1611,high risk,True,AR
no,58.55026845636178,True,267-02-3642,normal risk,False,AK
no,77.98319300959834,True,267-19-3538,normal risk,False,AR
yes,72.66048774455736,True,267-25-5971,high risk,True,AK
no,60.81615348431508,True,267-27-4199,normal risk,False,AL
no,59.23215613554496,True,267-28-6501,normal risk,False,AR
no,82.00646932212148,True,267-38-0829,normal risk,False,AL
no,58.93641519606191,True,267-49-9401,normal risk,False,AR
no,86.52990657270333,True,267-63-7182,high risk,True,AL
no,61.28510909762676,True,267-66-6065,normal risk,False,AK
no,72.74422403536857,True,267-73-3255,normal risk,False,AL
no,63.25628537384167,True,267-82-9121,normal risk,False,AK
no,62.36508106851713,True,268-02-8469,normal risk,False,AL
no,63.71310639845328,True,268-21-5691,normal risk,False,AR
no,74.79207874873565,True,268-39-1801,normal risk,False,AK
no,77.28507103245374,True,268-45-7929,normal risk,False,AK
no,71.75726386440371,True,268-52-1210,normal risk,False,AL
no,71.95980975049652,True,268-66-2920,normal risk,False,AK
yes,63.86580438000858,True,268-67-4469,normal risk,True,AL
yes,82.73773407003476,True,269-01-8338,normal risk,True,AL
no,78.03431979841599,True,269-07-5857,normal risk,False,AL
yes,82.26421838207888,True,269-19-4747,normal risk,False,AL
yes,60.027154006735856,True,269-27-5194,normal risk,False,AK
no,78.26873832993347,True,269-59-1765,normal risk,True,AK
no,73.89614450128117,True,269-61-1745,normal risk,False,AR
no,60.55214719717431,True,269-65-6275,normal risk,False,AR
no,57.40095225358491,True,269-69-1881,normal risk,True,AK
no,58.39504701991333,True,269-71-8126,normal risk,False,AR
no,76.99958673955274,True,269-76-4877,normal risk,False,AK
yes,79.78588130776048,True,269-78-6015,high risk,True,AL
no,80.22687838691311,True,269-86-4084,normal risk,True,AR
no,81.4166712742781,True,270-06-6440,normal risk,False,AK
no,61.203877557688266,True,270-07-6353,normal risk,False,AR
no,61.76931318997986,True,270-36-5413,normal risk,False,AR
no,77.06833394420303,True,270-51-5103,normal risk,False,AR
yes,63.48592913033584,True,270-67-2313,normal risk,False,AL
no,56.89961781039284,True,271-16-8936,normal risk,False,AR
yes,65.26600132469488,True,271-23-5028,normal risk,False,AR
yes,84.41711520596513,True,271-28-8255,high risk,True,AK
no,80.44560138174012,True,271-31-8631,normal risk,False,AR
no,78.85561089372955,True,271-39-7172,normal risk,True,AR
no,65.62297694324884,True,271-55-6074,normal risk,False,AK
no,81.7845788086049,True,271-81-4898,normal risk,False,AL
no,83.73490162826418,True,272-06-5674,normal risk,False,AK
no,57.01766121578197,True,272-07-6318,normal risk,False,AK
no,59.64159315702498,True,272-08-3615,normal risk,True,AR
yes,86.02763305103363,True,272-15-0317,normal risk,True,AL
no,66.04968073837509,True,272-42-4751,normal risk,True,AR
no,79.41675776136479,True,272-77-5913,normal risk,False,AK
no,60.3400748084336,True,273-03-8066,normal risk,False,AR
no,74.04013995791261,True,273-06-9233,normal risk,False,AK
no,60.16831330634437,True,273-07-1508,normal risk,False,AR
no,83.53363154371505,True,273-18-0628,normal risk,False,AL
yes,62.4785767858645,True,273-25-2137,high risk,True,AK
no,78.48169642143992,True,273-35-4961,normal risk,False,AR
no,61.16477988802709,True,273-42-5261,normal risk,False,AK
no,75.19957821054166,True,273-45-3310,normal risk,False,AL
no,62.58673789574068,True,273-66-7801,normal risk,False,AK
yes,89.36396217244959,True,273-99-3963,high risk,True,AL
yes,70.00179871235234,True,274-06-6752,high risk,True,AL
no,60.81636304142189,True,274-10-5979,normal risk,False,AK
yes,78.71052295872411,True,274-13-8487,high risk,True,AL
no,58.101942235716194,True,274-21-4616,normal risk,False,AK
no,80.16222703228198,True,274-37-3524,normal risk,False,AR
no,58.1794188512232,True,274-42-9094,normal risk,False,AK
no,74.65668012761502,True,274-43-8398,normal risk,False,AL
no,95.1024138535278,True,274-49-1509,high risk,False,AL
no,80.22783383689867,True,274-55-4280,normal risk,True,AR
no,73.71395432552228,True,274-64-7426,normal risk,False,AK
no,61.4809006771182,True,274-64-7447,normal risk,True,AL
no,82.68973814044008,True,274-70-4896,normal risk,False,AK
yes,57.24820932253474,True,274-72-4400,high risk,True,AL
no,61.28017126914535,True,274-79-7224,normal risk,False,AR
no,58.00818293816088,True,274-97-3867,normal risk,False,AL
no,58.50801847657598,True,275-06-9872,normal risk,False,AL
yes,59.092599282298,True,275-18-2177,high risk,True,AK
no,60.63156430682595,True,275-50-0543,normal risk,False,AR
no,64.85513749572578,True,275-54-7050,normal risk,False,AK
no,56.00920217329474,True,275-58-0158,normal risk,False,AR
yes,77.89617654589549,True,275-60-4780,high risk,True,AL
no,57.29366889609898,True,275-78-5518,normal risk,False,AR
no,57.51664755876562,True,275-99-2379,normal risk,False,AL
no,76.80412262149744,True,276-04-8071,normal risk,False,AL
no,86.60558567199297,True,276-09-7297,normal risk,False,AR
no,84.13935912789093,True,276-18-9623,normal risk,False,AR
no,51.41245794158522,True,276-45-9896,normal risk,False,AK
yes,58.695756171527485,True,276-47-2024,high risk,True,AL
no,91.681820827495,True,276-52-7961,high risk,True,AK
yes,88.95056232736647,True,276-60-9181,high risk,False,AR
yes,90.26532788297538,True,276-76-3657,normal risk,True,AR
no,88.29556020761332,True,276-79-5987,normal risk,False,AK
no,79.50252357667314,True,276-80-7846,normal risk,False,AK
no,57.36571310757553,True,277-14-9492,normal risk,False,AR
yes,76.4131658837319,True,277-34-4161,high risk,True,AL
no,56.0624382669539,True,277-35-3941,normal risk,True,AR
no,56.70533281162858,True,277-48-7576,normal risk,False,AR
no,71.98721297433197,True,277-80-4360,normal risk,False,AR
no,59.67570674244904,True,277-87-9167,normal risk,False,AR
no,77.93986178324361,True,277-90-1669,normal risk,False,AL
no,60.96921929716021,True,277-93-2002,normal risk,False,AL
no,53.90954250958781,True,278-01-8656,normal risk,False,AL
no,56.00149284402305,True,278-14-9884,normal risk,False,AL
no,62.07744581239971,True,278-20-2421,normal risk,False,AR
no,55.89467372712053,True,278-32-7687,normal risk,False,AR
no,59.14683366697174,True,278-37-6092,normal risk,False,AR
no,61.338324166358525,True,278-85-3127,normal risk,False,AK
no,83.2133933870198,True,278-89-6977,normal risk,True,AR
no,56.70389115362883,True,278-99-4162,normal risk,False,AR
no,88.51813031694098,True,279-04-9754,normal risk,True,AK
no,55.63569765073839,True,279-09-4788,normal risk,False,AR
no,58.12520391221042,True,279-22-5243,normal risk,False,AR
no,58.62509441612722,True,279-25-1713,normal risk,False,AK
no,80.30032597864296,True,279-33-9917,normal risk,False,AL
no,75.10206987258327,True,279-46-9136,normal risk,False,AK
no,56.79101127562668,True,279-49-0227,normal risk,False,AK
no,81.76732277349717,True,279-55-8687,normal risk,False,AL
no,60.29983789236359,True,279-70-3574,normal risk,False,AR
yes,80.99965982826077,True,279-80-3709,high risk,True,AR
no,81.5176617147564,True,279-97-3335,normal risk,True,AL
no,61.240199822897225,True,280-13-5128,normal risk,False,AR
no,60.29537680011871,True,280-22-7206,normal risk,False,AR
no,60.69864525231926,True,280-23-6457,normal risk,False,AR
no,57.18554215772069,True,280-58-9098,normal risk,True,AL
no,62.46580751327748,True,280-65-1250,normal risk,False,AR
yes,71.76799284037351,True,281-29-0091,high risk,True,AK
no,59.68042712011978,True,281-32-0757,normal risk,False,AK
no,83.74106528850531,True,281-49-7598,normal risk,False,AR
yes,81.68849414920996,True,281-50-0879,normal risk,True,AL
yes,57.78390420360535,True,281-56-2047,high risk,True,AK
no,77.87583896038065,True,281-61-8512,normal risk,False,AK
no,61.65994445258432,True,281-63-5991,normal risk,True,AR
no,73.94934011919331,True,281-69-1473,normal risk,False,AK
no,64.15775619328068,True,281-91-1741,normal risk,False,AR
no,61.71263304979238,True,282-33-4914,normal risk,False,AK
no,78.92913344395267,True,282-37-3833,normal risk,False,AL
no,57.91832382162184,True,282-51-9018,normal risk,False,AK
no,85.16150565284086,True,282-55-9194,normal risk,False,AK
no,79.38455178512882,True,282-57-8425,normal risk,True,AR
no,82.03788116448834,True,282-61-2150,normal risk,False,AR
no,60.216143908559786,True,282-79-2232,normal risk,False,AL
yes,60.249722503763614,True,282-89-9544,high risk,False,AL
no,74.20704523927404,True,283-01-8928,normal risk,False,AR
no,58.5529970190828,True,283-08-7304,normal risk,False,AR
no,62.92688158106216,True,283-13-7588,normal risk,True,AR
yes,87.9997249769684,True,283-17-8394,high risk,True,AK
no,60.655868078970826,True,283-40-1739,normal risk,False,AR
no,59.41484690085342,True,283-50-0368,normal risk,False,AK
no,80.33796050247682,True,283-60-4592,normal risk,False,AL
no,70.67301281521014,True,283-61-8468,normal risk,True,AK
no,76.44655938996671,True,283-61-8497,normal risk,False,AR
no,60.662091885659606,True,283-63-4335,normal risk,True,AL
no,57.83396930724584,True,283-70-0395,normal risk,False,AL
no,79.27190852905662,True,284-07-4778,normal risk,False,AL
no,85.99636132211357,True,284-42-2156,high risk,False,AR
no,83.60437620893009,True,284-56-4086,normal risk,False,AR
no,58.99935300275596,True,284-90-4135,normal risk,False,AR
no,64.14496529215975,True,285-10-0473,normal risk,False,AL
no,59.09729550788896,True,285-18-2556,normal risk,False,AL
no,77.28809004174965,True,285-27-4051,normal risk,False,AK
no,59.11456675852615,True,285-64-4581,normal risk,False,AR
no,77.33654623095539,True,286-05-6865,normal risk,False,AR
no,86.71279771638068,True,286-06-2847,normal risk,True,AL
no,77.64641270271875,True,286-14-5665,normal risk,False,AR
no,78.95952881475851,True,286-24-9247,normal risk,False,AR
no,55.70318617445112,True,286-27-3529,normal risk,False,AK
no,85.60511892242789,True,286-40-2537,high risk,True,AR
no,77.72555570537091,True,286-42-0085,normal risk,False,AK
no,82.44612727086306,True,286-44-7382,normal risk,False,AR
no,58.45898631483752,True,286-50-0244,normal risk,False,AK
yes,77.58639158220001,True,286-63-8301,high risk,False,AL
no,77.91102292492886,True,286-68-0148,normal risk,False,AR
no,81.15532726225295,True,286-96-0239,normal risk,False,AK
no,91.16916616901965,True,286-96-4139,normal risk,True,AL
yes,88.57161618681678,True,287-02-2754,normal risk,True,AK
no,55.99710247087757,True,287-16-0575,normal risk,False,AR
yes,61.60301672237997,True,287-20-5789,high risk,True,AL
no,58.623140027006905,True,287-31-8790,normal risk,False,AK
no,62.20627397296326,True,287-49-9072,normal risk,False,AL
yes,57.89492068883631,True,287-58-3569,high risk,True,AR
no,81.71745457262129,True,287-58-4783,normal risk,True,AK
yes,65.1219503780179,True,287-66-8845,high risk,True,AL
no,85.56327282441134,True,287-68-1529,normal risk,False,AR
no,76.49950317635249,True,287-93-6929,normal risk,True,AK
no,77.8074554855979,True,288-04-2301,normal risk,False,AR
no,58.22049317277876,True,288-04-4524,normal risk,False,AL
no,56.88328227965391,True,288-11-7314,normal risk,False,AL
no,60.19302451683651,True,288-23-5287,normal risk,False,AL
no,55.41415728073456,True,288-48-3183,normal risk,False,AL
no,77.75885663107228,True,288-62-5146,normal risk,False,AL
no,80.29175151286952,True,288-63-4466,normal risk,True,AK
yes,61.79375821712927,True,288-66-7617,normal risk,True,AL
yes,83.40322332777082,True,288-69-5348,high risk,True,AL
no,81.6473339484501,True,289-09-8117,normal risk,False,AK
no,73.02104660572677,True,289-12-6819,normal risk,False,AR
no,81.55406594073409,True,289-37-4922,normal risk,False,AL
no,77.34902632968766,True,289-53-9826,normal risk,False,AR
no,59.375185188209926,True,289-64-4040,normal risk,False,AR
no,84.44832479445107,True,289-74-2510,normal risk,True,AR
no,73.11178652819805,True,289-79-4688,normal risk,False,AK
no,60.94275366869319,True,289-83-3005,normal risk,False,AR
no,78.57197233753753,True,289-92-7988,normal risk,False,AL
no,84.9774599942615,True,290-06-2653,normal risk,False,AK
no,77.94023559171437,True,290-13-8506,normal risk,False,AK
no,56.428633111495735,True,290-16-2454,normal risk,False,AK
no,57.10886225245254,True,290-26-4274,normal risk,False,AK
no,58.216804913424944,True,290-33-6591,normal risk,True,AK
no,76.44347169879303,True,290-45-1703,normal risk,False,AK
no,79.6208269898961,True,290-63-9482,normal risk,False,AL
no,62.28914416508653,True,290-88-3008,normal risk,False,AR
no,56.675399734258654,True,290-88-9878,normal risk,True,AL
yes,80.93520029355975,True,291-05-8408,high risk,True,AR
